customer_id,country,region,signup_date,age,segment,primary_channel,is_student,has_membership,churn_risk
365,IN,West,2023-08-21,26,Retail,Mobile App,0,1,0.38129755983136515
366,US,West,2023-06-04,29,Retail,Web,0,0,0.6788784668019445
367,US,Midwest,2023-09-27,37,Retail,Mobile App,0,0,0.3039160643368154
368,AU,Northeast,2023-05-06,43,Retail,Web,1,0,1.0
369,UK,Northeast,2023-06-17,29,Retail,Web,0,0,0.3178106333852329
370,UK,West,2024-02-25,18,SMB,In-Store,0,0,0.2961522412293321
371,US,Midwest,2023-06-05,41,Retail,Web,0,0,0.5295363138599912
372,IN,Midwest,2023-07-21,18,Enterprise,Mobile App,0,0,0.6636069255533359
373,UK,Northeast,2023-12-30,35,Enterprise,In-Store,0,0,0.3079459681894127
374,US,South,2023-06-08,38,Retail,Mobile App,0,1,0.0017399906452463393
375,IN,West,2023-08-31,36,Retail,Web,0,0,0.34983099819685537
376,IN,West,2023-09-13,23,Retail,Web,0,1,0.311797462056256
377,US,West,2023-09-13,37,Retail,Web,0,0,0.36200068478209474
378,CA,Midwest,2023-06-21,40,SMB,Partner,0,0,0.35913756199471086
379,US,South,2023-08-23,34,Enterprise,In-Store,0,1,0.11741727306979775
380,US,South,2023-06-17,24,Retail,Mobile App,1,0,0.6598383820137326
381,IN,Northeast,2024-05-04,53,SMB,Mobile App,0,0,0.5363717590803982
382,US,South,2024-01-09,38,Retail,Web,0,0,0.26287259303300514
383,UK,Midwest,2023-08-29,40,Retail,Mobile App,0,0,0.25051514556599697
384,US,Northeast,2023-03-27,33,Retail,Web,0,0,0.2887672747559521
385,UK,South,2024-07-16,35,Retail,In-Store,0,0,0.358940794765844
386,US,West,2023-05-25,40,Retail,In-Store,0,0,0.4183384124357492
387,US,Midwest,2024-03-08,38,Retail,Mobile App,0,0,0.5893843238833507
388,IN,South,2023-09-19,35,Retail,Mobile App,0,1,0.21284833939028552
389,US,South,2023-04-20,32,Retail,Web,0,0,0.49810847144183684
390,US,Northeast,2024-02-07,48,Retail,Web,0,1,0.21219966407647822
391,US,South,2023-09-18,23,SMB,Web,1,1,0.3388215799966162
392,US,South,2023-11-03,42,SMB,In-Store,1,0,0.5652080231795108
393,UK,South,2024-01-07,35,Retail,Web,0,1,0.19845253324291567
394,US,Midwest,2023-06-23,42,Retail,In-Store,1,0,0.45091339483754067
395,IN,South,2024-01-10,46,Retail,Web,0,1,0.09075474981224445
396,AU,Northeast,2024-03-01,35,Retail,Mobile App,0,0,0.4974682052639119
397,US,South,2023-01-17,32,Retail,Web,0,1,0.3112035901581645
398,US,Northeast,2023-07-19,40,Retail,Mobile App,0,1,0.7242457255746512
399,CA,Northeast,2023-05-15,35,Retail,Web,0,1,0.08212687403937301
400,IN,West,2023-06-29,18,Retail,Web,0,0,0.30955934661652035
401,IN,Northeast,2024-01-18,48,Retail,Web,0,0,0.553331592666948
402,AU,Northeast,2024-07-07,41,Enterprise,Web,0,1,0.33001111288783264
403,US,South,2023-12-21,52,Retail,Web,0,1,0.17335734091124033
404,IN,South,2023-09-19,27,Retail,Web,0,0,0.40721960414395614
405,IN,South,2023-03-06,27,Retail,Partner,0,0,0.2926283573953403
406,US,Midwest,2023-08-05,18,SMB,Web,0,0,0.47385454910411934
407,IN,Midwest,2023-04-18,38,Retail,In-Store,0,1,0.45322184045316855
408,UK,West,2024-01-19,55,Retail,Web,0,0,0.3203297901225753
409,US,Midwest,2023-09-26,18,Retail,Web,0,0,0.48805686371556317
410,CA,South,2023-10-01,37,Retail,Web,0,0,0.5812782911022811
411,UK,South,2023-06-14,38,Retail,Web,0,1,0.2318013819217435
412,IN,Northeast,2023-06-24,33,Retail,Mobile App,0,1,0.0
413,US,Midwest,2023-01-29,18,Retail,In-Store,0,0,0.823712192544513
414,US,Midwest,2023-08-09,35,SMB,Web,0,0,0.380574859401576
415,US,West,2023-08-19,22,Retail,Mobile App,0,0,0.4898224022657784
416,IN,South,2023-06-25,40,Retail,In-Store,0,1,0.19705663431730758
417,US,Midwest,2023-06-21,18,Retail,Mobile App,0,1,0.2357396907620113
418,IN,Northeast,2023-06-11,35,Retail,Web,0,0,0.625615195115502
419,IN,Midwest,2023-12-21,42,Retail,Web,0,0,0.303223865539275
420,US,South,2023-02-26,27,Retail,Web,0,1,0.5616957969424914
421,US,Midwest,2023-06-15,48,Retail,Mobile App,0,0,0.33233432362452153
422,US,Midwest,2023-03-02,48,Retail,Web,0,0,0.3813911343832639
423,US,West,2024-01-28,31,Retail,Mobile App,0,0,0.5816339814421538
424,US,South,2023-10-09,32,Retail,In-Store,0,1,0.30795586598982133
425,AU,West,2023-12-19,37,Retail,Web,0,1,0.1146800371780853
426,US,Midwest,2023-06-09,24,Retail,Web,0,0,0.5450258314008702
427,US,South,2023-04-28,29,SMB,Mobile App,0,1,0.032064344384718335
428,US,West,2023-06-10,18,Retail,Mobile App,0,1,0.10519681274132496
429,IN,West,2023-07-28,38,Retail,Mobile App,0,1,0.0672075713427331
430,IN,Northeast,2024-01-20,46,Retail,Partner,0,1,0.037378669994191496
431,US,Midwest,2023-08-24,23,Retail,Web,0,0,0.3258846948919938
432,US,South,2023-10-04,34,Retail,Mobile App,0,0,0.6137782814418812
433,US,West,2023-06-30,26,Retail,In-Store,1,0,0.8958316573109925
434,IN,Midwest,2024-02-12,27,Retail,Web,1,0,0.3449998077783877
435,US,West,2023-10-22,39,Retail,Mobile App,0,1,0.2344843060418923
436,IN,Northeast,2023-10-18,21,Retail,Web,0,0,0.5198107681195943
437,US,Midwest,2023-06-16,34,Retail,In-Store,0,0,0.5323475747245963
438,IN,Midwest,2024-05-08,18,Enterprise,Mobile App,0,1,0.20138585054842179
439,US,Midwest,2023-03-11,37,Retail,Web,0,1,0.09450114677001632
440,US,West,2023-12-14,26,Retail,In-Store,0,0,0.29827427405231927
441,US,West,2023-04-22,47,SMB,Web,0,1,0.35966809883383094
442,IN,Northeast,2024-06-27,32,Retail,Partner,0,1,0.4947087018866863
443,US,South,2023-03-19,39,Retail,Web,0,1,0.29944308098822825
444,US,West,2024-01-07,35,Retail,In-Store,0,0,0.35359781697207593
445,CA,Northeast,2023-12-16,33,Retail,Web,0,1,0.18509754484217444
446,US,Midwest,2023-10-20,27,Retail,Mobile App,0,1,0.452250389868777
447,US,Midwest,2024-01-26,32,Retail,Mobile App,0,1,0.29416528770380035
448,US,Midwest,2023-06-04,33,Retail,Mobile App,0,0,0.46000150278748353
449,US,Northeast,2023-07-21,24,Retail,Mobile App,0,0,0.47425737487585384
450,US,Midwest,2024-03-19,40,Retail,Web,0,0,0.3276382386203149
451,US,South,2023-09-21,44,Enterprise,Mobile App,0,0,0.4755735036581805
452,US,Midwest,2024-08-09,45,Retail,In-Store,0,1,0.10283485490707982
453,IN,Midwest,2023-06-21,38,Retail,Web,1,0,0.5202472116266336
454,US,West,2023-07-18,34,Retail,Mobile App,0,0,0.31116062714516435
455,US,Midwest,2023-03-31,20,Retail,Web,0,0,0.24911392289754852
456,AU,West,2023-03-18,31,Retail,Web,0,0,0.21237279419062308
457,US,West,2023-09-26,35,SMB,Mobile App,0,0,0.5480633913462357
458,IN,Northeast,2023-04-20,21,Retail,Web,0,1,0.44235269438155245
459,US,South,2023-05-01,38,Retail,Web,0,0,0.30063109323347115
460,US,Northeast,2024-05-16,36,Retail,Web,0,0,0.39775200017118506
461,US,Midwest,2024-02-13,52,Retail,Web,0,1,0.27633949326513013
462,US,South,2023-04-04,35,Retail,Mobile App,0,1,0.1983155862908742
463,CA,West,2023-07-14,44,Retail,Mobile App,0,0,0.5764753272982233
464,US,Northeast,2024-02-18,36,Retail,In-Store,0,1,0.28422773725919925
465,US,South,2023-01-31,32,Retail,Mobile App,0,0,0.4131364149901158
466,CA,Northeast,2023-10-29,18,Retail,Web,0,0,0.2691101322851764
467,US,South,2023-07-01,31,Retail,Partner,0,0,0.6489270466677878
468,IN,Midwest,2023-07-09,21,Retail,Mobile App,0,0,0.5320233495950095
469,CA,Midwest,2023-04-25,22,Retail,Mobile App,0,0,0.6128639915740159
470,US,West,2024-10-02,38,Retail,In-Store,1,0,0.47316500084363045
471,US,West,2023-10-30,38,Enterprise,Web,0,1,0.03129689208191211
472,US,South,2024-02-03,40,Retail,Web,0,0,0.30647380875264363
473,US,West,2023-04-06,20,Retail,Mobile App,0,1,0.3392992295595332
474,IN,Northeast,2023-10-06,27,SMB,Mobile App,0,0,0.40753098806544563
475,US,West,2023-04-22,36,Retail,Web,0,0,0.6721447299819088
476,US,South,2023-04-12,36,Retail,In-Store,0,0,0.2498440564217421
477,UK,Northeast,2023-09-17,33,SMB,Partner,0,0,0.3224712971927558
478,US,Midwest,2024-01-08,38,Retail,Web,0,1,0.15458909268067522
479,US,West,2023-08-16,36,Retail,Mobile App,0,1,0.0988971792665405
480,US,Midwest,2023-09-27,33,Retail,Web,0,1,0.29901664884345747
481,US,South,2023-09-13,42,SMB,Web,1,0,0.6126187457835441
482,US,Midwest,2023-05-11,30,Retail,Mobile App,0,0,0.45530016222721287
483,US,Northeast,2023-10-31,23,Retail,Mobile App,0,1,0.34597584643426676
484,US,Northeast,2023-12-12,24,Retail,Partner,0,0,0.5094255353592316
485,IN,West,2024-06-07,29,Retail,Web,0,1,0.1299357736570665
486,US,South,2023-11-19,23,Retail,In-Store,1,0,0.5246719981451305
487,CA,West,2023-06-21,18,Retail,In-Store,0,0,0.7519699806956317
488,CA,Midwest,2024-04-24,42,Retail,Web,0,1,0.23131456599403838
489,US,Midwest,2023-07-29,46,Retail,In-Store,0,1,0.010699119030941923
490,IN,West,2023-11-02,51,Retail,Web,0,1,0.13928474484771552
491,UK,Midwest,2023-09-07,39,Retail,Mobile App,0,0,0.5972159831679071
492,CA,Midwest,2023-07-29,40,Retail,Web,0,1,0.0
493,CA,West,2023-07-16,29,Retail,Mobile App,0,1,0.0219349598913509
494,US,Midwest,2023-04-10,29,Retail,Web,0,1,0.062106300552998636
495,CA,South,2024-08-02,18,Retail,Mobile App,0,0,0.2946990559397713
496,US,West,2024-04-14,38,Retail,Web,0,0,0.5028062222363106
497,AU,South,2023-05-18,43,Retail,Mobile App,0,0,0.5206584324525454
498,US,Northeast,2023-05-25,18,Retail,Web,0,0,0.9166406032641132
499,IN,West,2023-11-18,45,Retail,Mobile App,0,0,0.41602455788927534
500,IN,South,2023-10-19,24,SMB,Mobile App,0,0,0.44635002685905867
501,US,Northeast,2024-03-09,18,SMB,Web,0,1,0.2740434856099646
502,AU,Northeast,2024-01-20,42,Retail,In-Store,0,0,0.5458620869354704
503,IN,South,2023-04-05,18,Retail,In-Store,0,0,0.4300717997579049
504,US,Northeast,2024-04-24,29,Retail,Web,1,0,0.6613125423310976
505,AU,West,2023-06-27,29,Retail,Mobile App,0,0,0.5856964215212876
506,UK,Northeast,2023-05-26,21,SMB,Web,0,1,0.39586804664759934
507,US,Midwest,2023-02-14,29,Retail,Mobile App,0,0,0.4067255067004359
508,IN,South,2023-11-02,52,Enterprise,Mobile App,0,1,0.0
509,AU,Midwest,2023-03-25,38,Retail,Mobile App,0,0,0.4975669418186129
510,US,Northeast,2024-03-01,36,Retail,Web,0,0,0.3129617350282835
511,AU,West,2023-07-09,26,Retail,Web,0,0,0.40442423725487475
512,US,Northeast,2023-07-06,39,Retail,Web,0,0,0.385827710214882
513,US,Northeast,2023-12-29,40,Enterprise,Web,0,1,0.32593149323039833
514,US,West,2023-10-30,37,Retail,Web,0,0,0.7860398175963494
515,US,Midwest,2023-11-14,33,SMB,In-Store,0,0,0.6581855603813618
516,CA,Northeast,2024-02-03,37,Retail,In-Store,0,0,0.36098761705017735
517,US,West,2023-02-03,37,Retail,Web,1,1,0.3110417891582318
518,US,West,2024-02-03,31,Enterprise,Mobile App,0,1,0.3809199740061905
519,US,Northeast,2023-03-26,33,Retail,In-Store,0,1,0.3830822674684702
520,US,Northeast,2023-03-28,18,Retail,Web,1,0,0.6063088170212146
521,US,West,2023-10-23,36,Retail,Partner,0,0,0.33739010714357676
522,US,Northeast,2023-11-15,27,Retail,Web,0,1,0.4888071406471997
523,US,Midwest,2023-04-08,45,Retail,Web,1,1,0.5326973233962272
524,US,West,2024-01-09,25,Retail,Web,0,1,0.3440515317607362
525,US,South,2023-06-12,42,Retail,Mobile App,0,1,0.5043547701006483
526,US,Northeast,2023-05-13,18,Retail,Mobile App,1,0,0.6331964735695338
527,US,South,2023-05-04,30,SMB,In-Store,0,1,0.33004183338603826
528,UK,Midwest,2024-03-14,26,Retail,Web,0,1,0.164505453414162
529,US,South,2024-07-14,33,Retail,Mobile App,0,1,0.004387924732837167
530,AU,South,2023-11-30,29,SMB,Web,0,0,0.506615497779738
531,IN,Northeast,2024-08-21,42,Retail,Mobile App,0,0,0.6643260989721307
532,US,West,2023-09-18,34,SMB,Web,0,0,0.4529821305180149
533,US,Northeast,2023-12-12,31,Retail,Partner,0,0,0.528293252562613
534,US,Northeast,2023-11-07,21,Retail,Mobile App,1,0,0.5690053169854269
535,US,West,2024-12-15,41,SMB,Web,0,0,0.5954534276183978
536,US,South,2023-11-11,27,Retail,Mobile App,1,0,0.6069025229382706
537,CA,South,2023-04-28,24,Enterprise,Web,0,1,0.062445559154209795
538,US,Midwest,2023-04-18,37,Retail,In-Store,0,0,0.5549216153854724
539,IN,Northeast,2023-10-16,48,SMB,In-Store,0,0,0.5962435725450757
540,US,West,2023-10-04,30,Enterprise,Web,1,1,0.49452164760997974
541,US,South,2023-12-25,34,Enterprise,In-Store,0,0,0.6440508230739586
542,US,South,2024-12-03,49,Retail,Mobile App,0,1,0.05103801928897771
543,US,South,2023-06-18,38,Retail,Web,0,0,0.24920482804197908
544,US,Northeast,2023-11-02,38,Retail,Mobile App,0,1,0.16512729629786055
545,US,Northeast,2023-07-07,18,Retail,Mobile App,0,0,0.3569793999587675
546,CA,South,2024-04-30,50,SMB,Mobile App,0,0,0.24060406852937707
547,US,South,2023-08-17,26,Retail,In-Store,0,0,1.0
548,US,Northeast,2023-09-02,18,Retail,Mobile App,0,1,0.03364830380448468
549,AU,Midwest,2023-11-04,29,SMB,Web,0,0,0.43645656484182666
550,US,Midwest,2023-12-10,44,SMB,Web,0,0,0.8770077090418937
551,CA,West,2023-08-07,18,Retail,Mobile App,0,1,0.11368042947205285
552,US,West,2023-12-02,31,SMB,Web,0,0,0.2335696976684694
553,US,Midwest,2023-05-13,44,Retail,Web,0,1,0.3760056178023633
554,UK,West,2023-11-10,36,SMB,Web,0,0,0.2782571331490159
555,US,Northeast,2023-10-07,33,Retail,In-Store,0,0,0.3598060694935927
556,CA,Midwest,2023-10-25,26,SMB,Web,1,1,0.17620649108377956
557,US,Midwest,2023-01-26,18,Retail,Web,0,0,0.2856259870283113
558,IN,West,2024-01-29,48,Retail,Mobile App,0,0,0.6190618326964548
559,US,Northeast,2023-10-29,36,Retail,In-Store,0,0,0.7272943258283693
560,IN,Midwest,2023-08-19,43,Retail,Web,0,0,0.988154909480905
561,IN,South,2023-05-02,29,Retail,Web,0,1,0.2576810400032617
562,US,South,2024-01-19,31,Retail,Mobile App,0,0,0.6430305873220037
563,US,West,2023-08-30,43,Retail,Mobile App,0,0,0.2408469153989703
564,CA,West,2023-03-01,18,Retail,Web,0,1,0.1769255249979566
565,US,Midwest,2024-12-14,41,Retail,Mobile App,0,0,0.5359826354742696
566,CA,Midwest,2023-11-01,18,Retail,Web,0,1,0.41845975259250595
567,US,West,2024-01-22,38,Retail,Mobile App,0,1,0.06553914342444417
568,US,West,2023-12-05,28,Retail,Mobile App,0,0,0.5391950189830484
569,IN,South,2023-08-23,39,Retail,In-Store,0,0,0.6974432386278545
570,IN,Midwest,2023-10-20,30,Retail,Mobile App,0,1,0.01192768928729613
571,US,South,2024-07-15,24,SMB,Mobile App,0,0,0.4869873709506759
572,US,West,2023-10-08,18,Retail,Mobile App,0,0,0.40485280589461037
573,IN,West,2023-12-11,48,SMB,Web,0,0,0.28093254665349443
574,US,South,2024-09-25,34,Retail,Web,0,0,0.39181352650298906
575,US,West,2024-03-18,22,Retail,Web,0,1,0.14594651978059026
576,US,Northeast,2023-09-04,32,Retail,Web,0,0,0.6344417380353156
577,CA,Midwest,2023-03-23,45,SMB,Mobile App,0,0,0.30039944148969433
578,IN,South,2023-03-18,51,Retail,Mobile App,0,0,0.49605956582919253
579,US,Northeast,2023-07-26,44,Retail,Web,0,0,0.8925495853872027
580,US,Northeast,2024-06-30,33,Retail,Web,0,0,0.29565507823079173
581,US,West,2023-10-17,44,SMB,Web,0,0,0.40040292224016116
582,US,South,2023-07-01,36,Retail,Web,0,1,0.0010470592340571516
583,US,Midwest,2023-08-19,43,Retail,Mobile App,0,0,0.9322954813064555
584,CA,Midwest,2023-09-18,49,Retail,Web,0,1,0.3053171262662907
585,US,South,2023-02-23,33,Retail,Web,0,0,0.43679160528958955
586,IN,Midwest,2024-04-30,49,Retail,Web,0,0,0.29818930799625826
587,IN,South,2023-06-07,20,Retail,Web,0,0,0.6210690339517092
588,US,Northeast,2023-11-09,31,Retail,Web,0,0,0.6043077746899154
589,US,Northeast,2024-04-12,47,Retail,In-Store,1,1,0.30141933004903465
590,IN,West,2024-05-03,33,Retail,Web,0,1,0.2603984166481085
591,US,West,2023-09-10,35,Retail,Web,0,0,0.582154793042393
592,US,South,2024-03-14,27,SMB,Web,0,0,0.7402681304188052
593,US,West,2024-03-18,31,Retail,Mobile App,1,0,0.5846388596386403
594,US,West,2024-10-22,30,Retail,In-Store,0,1,0.1892396200596193
595,IN,South,2023-10-27,42,Retail,Web,0,0,0.257435219699037
596,CA,Northeast,2024-08-02,34,Retail,Web,0,0,0.22644311385668608
597,US,Midwest,2023-12-15,34,Retail,Partner,0,1,0.20005636355619594
598,US,Midwest,2023-04-16,19,Retail,Web,0,0,0.39181611875831535
599,US,West,2023-09-18,27,Retail,Web,1,0,0.38322341353975486
600,UK,Northeast,2023-05-25,45,Retail,Mobile App,0,0,0.374630537726529
601,CA,Midwest,2023-06-19,30,Retail,Web,0,1,0.3252617200114614
602,US,Midwest,2023-05-27,22,Retail,Mobile App,0,0,0.30246959386463934
603,US,South,2024-04-12,43,Retail,Web,0,0,0.5055721517428727
604,IN,West,2023-01-27,36,Retail,Web,0,0,0.31291657035485815
605,US,West,2023-03-16,45,Retail,Web,0,1,0.30966973940958625
606,AU,West,2023-06-01,29,Retail,Mobile App,0,0,0.6848976836619625
607,US,Northeast,2024-10-17,48,Retail,Mobile App,0,0,0.32523078004703454
608,US,Northeast,2023-02-21,18,Retail,In-Store,0,0,0.3998112091567108
609,AU,Midwest,2023-03-03,34,Retail,Web,0,1,0.2920291462664289
610,AU,South,2023-08-24,18,SMB,Web,0,0,0.2761192170956034
611,UK,Midwest,2024-01-26,29,Retail,Mobile App,0,0,0.3594712725444063
612,US,South,2024-06-17,41,Retail,Web,1,0,0.47586691192580644
613,US,South,2023-08-25,41,Retail,Web,0,1,0.42544292469593664
614,US,West,2023-03-02,46,Enterprise,Web,0,0,0.8042809149935033
615,UK,South,2023-08-01,38,Retail,Mobile App,0,0,0.7865798438466389
616,UK,South,2023-06-10,50,Retail,Mobile App,0,0,0.6740153456260995
617,US,Northeast,2023-02-22,33,Enterprise,Partner,0,0,0.5476887466825744
618,IN,South,2023-05-27,37,SMB,In-Store,0,1,0.10116799251290555
619,US,Northeast,2023-07-18,18,Retail,Web,0,0,0.5806902764325863
620,US,Northeast,2024-10-23,35,Retail,Web,1,0,0.4942725698706413
621,US,West,2024-04-24,35,Retail,Web,0,0,0.3812131741315402
622,UK,West,2023-10-26,23,Retail,In-Store,1,1,0.10731677964458794
623,US,Northeast,2023-06-29,54,Retail,Mobile App,0,0,0.4591945869083257
624,IN,South,2023-02-22,25,SMB,Mobile App,0,1,0.13215698199380588
625,US,Midwest,2023-12-26,31,Retail,Mobile App,0,0,0.6004078264166828
626,US,South,2024-03-11,36,Retail,Web,0,0,0.51816213667345
627,IN,Northeast,2023-04-29,39,Retail,Web,0,0,0.43828877908540737
628,US,Midwest,2023-06-11,39,Retail,Web,0,0,0.6405528744166658
629,UK,South,2023-10-11,34,Retail,Mobile App,0,0,0.4255709004024112
630,UK,West,2023-06-21,44,Enterprise,In-Store,0,0,0.6133885917130804
631,US,West,2024-08-09,31,Retail,In-Store,0,0,0.5761144035397974
632,US,Midwest,2024-01-25,26,Retail,Web,0,0,0.5501221135358436
633,IN,West,2023-06-17,19,SMB,Web,0,0,0.57097868903023
634,US,Midwest,2023-11-04,29,SMB,In-Store,0,0,0.2980261602466515
635,CA,West,2023-04-18,51,Retail,Mobile App,0,1,0.4562141626126221
636,UK,Northeast,2023-11-15,31,Retail,In-Store,0,0,0.6872603944158722
637,US,Midwest,2024-09-17,35,Retail,In-Store,0,0,0.3681644353597405
638,US,South,2023-05-09,53,Retail,Web,0,1,0.3652469159056234
639,US,Northeast,2023-05-03,26,Retail,Mobile App,0,0,0.2581704801869747
640,IN,Northeast,2024-03-17,37,Retail,Web,0,1,0.04184381030538781
641,US,Northeast,2023-11-27,30,Enterprise,Mobile App,0,0,0.7498801443067673
642,US,Midwest,2023-09-16,30,Retail,Web,0,0,0.6422023288421241
643,US,Northeast,2023-10-13,34,Retail,Mobile App,0,1,0.008340641732024257
644,UK,Midwest,2023-11-27,32,SMB,Web,0,0,0.5130283959451799
645,US,West,2023-10-10,40,Retail,Web,0,1,0.3141484505442688
646,US,Midwest,2024-07-19,32,Retail,Mobile App,1,1,0.17025559815300945
647,US,Midwest,2024-05-08,27,Retail,Web,1,1,0.4772945865199697
648,US,West,2023-12-09,57,Retail,Web,0,1,0.1811963786845543
649,US,West,2024-07-31,27,Retail,Mobile App,0,0,0.3703602055062678
650,US,Midwest,2023-07-21,32,Retail,Web,0,0,0.6915716518117092
651,CA,South,2023-08-18,49,Retail,Web,0,1,0.4935919883864212
652,US,South,2023-12-02,39,Retail,Mobile App,0,0,0.6980383353659352
653,US,Northeast,2023-07-02,43,Retail,Web,0,0,0.33831998337311875
654,US,Northeast,2023-02-11,42,Retail,In-Store,0,1,0.09010216296590094
655,US,Northeast,2023-08-17,31,Retail,Web,0,1,0.49705617120102435
656,US,South,2023-03-13,40,Retail,Partner,0,1,0.8185356593859305
657,US,Midwest,2023-04-12,42,Retail,In-Store,0,0,0.30587335893197
658,CA,South,2023-02-20,29,Retail,Web,0,0,0.3433043850244296
659,US,Northeast,2023-06-25,33,Retail,Mobile App,0,1,0.5592097914477744
660,IN,Northeast,2023-12-06,38,Retail,In-Store,1,0,0.9634820564960912
661,US,West,2024-05-04,37,Retail,Web,0,0,0.31462798598235475
662,US,Northeast,2023-12-26,32,Retail,Mobile App,0,0,0.3250201795372589
663,US,South,2024-05-02,18,SMB,Web,0,0,0.31442073253431435
664,US,Northeast,2024-01-05,39,Retail,Mobile App,0,1,0.19984992497987275
665,IN,Northeast,2023-05-27,33,Retail,Mobile App,0,1,0.17799599439699437
666,US,South,2023-09-08,41,Enterprise,Mobile App,0,0,0.33173656978112354
667,US,West,2024-01-24,41,Retail,Mobile App,0,0,0.26289410174561323
668,CA,South,2023-11-05,18,SMB,Web,0,0,0.7146474545752082
669,US,West,2024-01-30,41,Retail,Mobile App,0,0,0.3177837459897812
670,AU,Midwest,2023-12-23,18,Retail,Web,0,1,0.1220090059863889
671,AU,South,2023-09-07,33,SMB,Web,0,1,0.012244166916535376
672,IN,South,2024-05-31,37,Retail,Web,0,1,0.22426973329898808
673,CA,West,2023-05-02,33,Retail,Web,0,1,0.16700069422160518
674,IN,South,2023-08-04,51,Retail,Mobile App,0,0,0.5900237630779188
675,UK,West,2023-07-25,22,SMB,Web,0,0,0.37710830692341674
676,US,South,2024-01-24,44,Retail,In-Store,0,1,0.3008459093609105
677,US,Midwest,2023-04-03,34,Retail,Web,0,1,0.41516194342169754
678,US,West,2023-08-05,31,Retail,Web,0,1,0.058162162155481145
679,IN,West,2023-09-13,38,Retail,Mobile App,0,0,0.49271204044273176
680,US,Midwest,2023-08-01,34,Retail,Mobile App,0,1,0.17281604648195953
681,CA,Midwest,2023-10-17,27,SMB,Web,0,0,0.5381960870880276
682,US,Midwest,2024-04-13,32,Retail,Mobile App,0,1,0.41025559922830657
683,US,Midwest,2023-06-15,24,Enterprise,In-Store,0,0,0.7018667269655239
684,CA,West,2024-01-10,39,SMB,Web,1,0,0.3565449451475342
685,US,South,2023-01-18,28,Retail,Web,0,0,0.4686101580678661
686,US,West,2024-03-05,23,Retail,Web,0,1,0.07374689549003934
687,IN,Northeast,2023-11-25,47,SMB,In-Store,0,1,0.10708213501135912
688,US,Northeast,2023-05-05,41,SMB,Mobile App,0,0,0.43972242709906756
689,US,South,2023-02-27,25,Retail,In-Store,0,0,0.524160203156613
690,US,Northeast,2023-11-09,36,Retail,Mobile App,0,0,0.5872494709770562
